"year","month","day","gwl","ts","time"
1910,7,27,"WZ",1910.6143,"1910-7-27 00:00:00"
1910,7,28,"TB",1910.617,"1910-7-28 00:00:00"
1910,7,29,"TB",1910.6197,"1910-7-29 00:00:00"
1910,7,30,"TB",1910.6225,"1910-7-30 00:00:00"
1910,7,31,"TB",1910.6252,"1910-7-31 00:00:00"
1910,8,1,"TB",1910.6264,"1910-8-1 00:00:00"
1910,8,2,"TB",1910.6291,"1910-8-2 00:00:00"
1910,8,3,"TB",1910.6318,"1910-8-3 00:00:00"
1910,8,4,"TB",1910.6346,"1910-8-4 00:00:00"
1910,8,5,"WZ",1910.6373,"1910-8-5 00:00:00"
1910,8,6,"WZ",1910.6401,"1910-8-6 00:00:00"
1910,8,7,"WZ",1910.6428,"1910-8-7 00:00:00"
1910,8,8,"WZ",1910.6455,"1910-8-8 00:00:00"
1910,8,9,"HNZ",1910.6483,"1910-8-9 00:00:00"
1910,8,10,"HNZ",1910.651,"1910-8-10 00:00:00"
1910,8,11,"HNZ",1910.6538,"1910-8-11 00:00:00"
1910,8,12,"WZ",1910.6565,"1910-8-12 00:00:00"
1910,8,13,"WZ",1910.6592,"1910-8-13 00:00:00"
1910,8,14,"WZ",1910.662,"1910-8-14 00:00:00"
1910,8,15,"WZ",1910.6647,"1910-8-15 00:00:00"
1910,8,16,"WZ",1910.6675,"1910-8-16 00:00:00"
1910,8,17,"WZ",1910.6702,"1910-8-17 00:00:00"
1910,8,18,"WZ",1910.6729,"1910-8-18 00:00:00"
1910,8,19,"WZ",1910.6757,"1910-8-19 00:00:00"
1910,8,20,"WZ",1910.6784,"1910-8-20 00:00:00"
1910,8,21,"WZ",1910.6812,"1910-8-21 00:00:00"
1910,8,22,"WZ",1910.6839,"1910-8-22 00:00:00"
1910,8,23,"WZ",1910.6866,"1910-8-23 00:00:00"
1910,8,24,"WZ",1910.6894,"1910-8-24 00:00:00"
1910,8,25,"TB",1910.6921,"1910-8-25 00:00:00"
1910,8,26,"TB",1910.6949,"1910-8-26 00:00:00"
1910,8,27,"TB",1910.6976,"1910-8-27 00:00:00"
1910,8,28,"TB",1910.7003,"1910-8-28 00:00:00"
1910,8,29,"TB",1910.7031,"1910-8-29 00:00:00"
1910,8,30,"TB",1910.7058,"1910-8-30 00:00:00"
1910,8,31,"NWA",1910.7086,"1910-8-31 00:00:00"
1910,9,1,"NWA",1910.7097,"1910-9-1 00:00:00"
1910,9,2,"NWA",1910.7124,"1910-9-2 00:00:00"
1910,9,3,"NWA",1910.7152,"1910-9-3 00:00:00"
1910,9,4,"NEZ",1910.7179,"1910-9-4 00:00:00"
1910,9,5,"NEZ",1910.7207,"1910-9-5 00:00:00"
1910,9,6,"NEZ",1910.7234,"1910-9-6 00:00:00"
1910,9,7,"NEZ",1910.7261,"1910-9-7 00:00:00"
1910,9,8,"NEZ",1910.7289,"1910-9-8 00:00:00"
1910,9,9,"NEZ",1910.7316,"1910-9-9 00:00:00"
1910,9,10,"HNFA",1910.7344,"1910-9-10 00:00:00"
1910,9,11,"HNFA",1910.7371,"1910-9-11 00:00:00"
1910,9,12,"HNFA",1910.7398,"1910-9-12 00:00:00"
1910,9,13,"HNFA",1910.7426,"1910-9-13 00:00:00"
1910,9,14,"HNFA",1910.7453,"1910-9-14 00:00:00"
1910,9,15,"HNFA",1910.7481,"1910-9-15 00:00:00"
1910,9,16,"BM",1910.7508,"1910-9-16 00:00:00"
1910,9,17,"BM",1910.7535,"1910-9-17 00:00:00"
1910,9,18,"BM",1910.7563,"1910-9-18 00:00:00"
1910,9,19,"BM",1910.759,"1910-9-19 00:00:00"
1910,9,20,"NWA",1910.7618,"1910-9-20 00:00:00"
1910,9,21,"NWA",1910.7645,"1910-9-21 00:00:00"
1910,9,22,"NWA",1910.7672,"1910-9-22 00:00:00"
1910,9,23,"NWA",1910.77,"1910-9-23 00:00:00"
1910,9,24,"NWA",1910.7727,"1910-9-24 00:00:00"
1910,9,25,"NWA",1910.7755,"1910-9-25 00:00:00"
1910,9,26,"HM",1910.7782,"1910-9-26 00:00:00"
1910,9,27,"HM",1910.7809,"1910-9-27 00:00:00"
1910,9,28,"HM",1910.7837,"1910-9-28 00:00:00"
1910,9,29,"HM",1910.7864,"1910-9-29 00:00:00"
1910,9,30,"WA",1910.7892,"1910-9-30 00:00:00"
1910,10,1,"WA",1910.793,"1910-10-1 00:00:00"
1910,10,2,"WA",1910.7958,"1910-10-2 00:00:00"
1910,10,3,"WA",1910.7985,"1910-10-3 00:00:00"
1910,10,4,"NWA",1910.8013,"1910-10-4 00:00:00"
1910,10,5,"NWA",1910.804,"1910-10-5 00:00:00"
1910,10,6,"NWA",1910.8067,"1910-10-6 00:00:00"
1910,10,7,"WA",1910.8095,"1910-10-7 00:00:00"
1910,10,8,"WA",1910.8122,"1910-10-8 00:00:00"
1910,10,9,"WA",1910.815,"1910-10-9 00:00:00"
1910,10,10,"WA",1910.8177,"1910-10-10 00:00:00"
1910,10,11,"TRW",1910.8204,"1910-10-11 00:00:00"
1910,10,12,"TRW",1910.8232,"1910-10-12 00:00:00"
1910,10,13,"TRW",1910.8259,"1910-10-13 00:00:00"
1910,10,14,"HM",1910.8287,"1910-10-14 00:00:00"
1910,10,15,"HM",1910.8314,"1910-10-15 00:00:00"
1910,10,16,"HM",1910.8341,"1910-10-16 00:00:00"
1910,10,17,"HM",1910.8369,"1910-10-17 00:00:00"
1910,10,18,"HM",1910.8396,"1910-10-18 00:00:00"
1910,10,19,"U",1910.8424,"1910-10-19 00:00:00"
1910,10,20,"SEA",1910.8451,"1910-10-20 00:00:00"
1910,10,21,"SEA",1910.8478,"1910-10-21 00:00:00"
1910,10,22,"SEA",1910.8506,"1910-10-22 00:00:00"
1910,10,23,"SEA",1910.8533,"1910-10-23 00:00:00"
1910,10,24,"SEA",1910.8561,"1910-10-24 00:00:00"
1910,10,25,"SEA",1910.8588,"1910-10-25 00:00:00"
1910,10,26,"SEA",1910.8615,"1910-10-26 00:00:00"
1910,10,27,"SEA",1910.8643,"1910-10-27 00:00:00"
1910,10,28,"SEA",1910.867,"1910-10-28 00:00:00"
1910,10,29,"U",1910.8697,"1910-10-29 00:00:00"
1910,10,30,"U",1910.8725,"1910-10-30 00:00:00"
1910,10,31,"NWZ",1910.8752,"1910-10-31 00:00:00"
1910,11,1,"NWZ",1910.8764,"1910-11-1 00:00:00"
1910,11,2,"NWZ",1910.8791,"1910-11-2 00:00:00"
1910,11,3,"NWZ",1910.8818,"1910-11-3 00:00:00"
1910,11,4,"TM",1910.8846,"1910-11-4 00:00:00"
1910,11,5,"TM",1910.8873,"1910-11-5 00:00:00"
1910,11,6,"TM",1910.8901,"1910-11-6 00:00:00"
1910,11,7,"TM",1910.8928,"1910-11-7 00:00:00"
1910,11,8,"WZ",1910.8955,"1910-11-8 00:00:00"
1910,11,9,"WZ",1910.8983,"1910-11-9 00:00:00"
1910,11,10,"WZ",1910.901,"1910-11-10 00:00:00"
1910,11,11,"WZ",1910.9038,"1910-11-11 00:00:00"
1910,11,12,"WZ",1910.9065,"1910-11-12 00:00:00"
1910,11,13,"TB",1910.9092,"1910-11-13 00:00:00"
1910,11,14,"TB",1910.912,"1910-11-14 00:00:00"
1910,11,15,"TB",1910.9147,"1910-11-15 00:00:00"
1910,11,16,"TRM",1910.9175,"1910-11-16 00:00:00"
1910,11,17,"TRM",1910.9202,"1910-11-17 00:00:00"
1910,11,18,"TRM",1910.9229,"1910-11-18 00:00:00"
1910,11,19,"TRM",1910.9257,"1910-11-19 00:00:00"
1910,11,20,"TM",1910.9284,"1910-11-20 00:00:00"
1910,11,21,"TM",1910.9312,"1910-11-21 00:00:00"
1910,11,22,"TM",1910.9339,"1910-11-22 00:00:00"
1910,11,23,"HFZ",1910.9366,"1910-11-23 00:00:00"
1910,11,24,"HFZ",1910.9394,"1910-11-24 00:00:00"
1910,11,25,"HFZ",1910.9421,"1910-11-25 00:00:00"
1910,11,26,"SA",1910.9449,"1910-11-26 00:00:00"
1910,11,27,"SA",1910.9476,"1910-11-27 00:00:00"
1910,11,28,"SA",1910.9503,"1910-11-28 00:00:00"
1910,11,29,"SA",1910.9531,"1910-11-29 00:00:00"
1910,11,30,"SA",1910.9558,"1910-11-30 00:00:00"
1910,12,1,"SEA",1910.9597,"1910-12-1 00:00:00"
1910,12,2,"SEA",1910.9624,"1910-12-2 00:00:00"
1910,12,3,"SEA",1910.9652,"1910-12-3 00:00:00"
1910,12,4,"SEA",1910.9679,"1910-12-4 00:00:00"
1910,12,5,"SEA",1910.9707,"1910-12-5 00:00:00"
1910,12,6,"SEA",1910.9734,"1910-12-6 00:00:00"
1910,12,7,"TB",1910.9761,"1910-12-7 00:00:00"
1910,12,8,"TB",1910.9789,"1910-12-8 00:00:00"
1910,12,9,"TB",1910.9816,"1910-12-9 00:00:00"
1910,12,10,"TB",1910.9844,"1910-12-10 00:00:00"
1910,12,11,"TB",1910.9871,"1910-12-11 00:00:00"
1910,12,12,"TB",1910.9898,"1910-12-12 00:00:00"
1910,12,13,"TB",1910.9926,"1910-12-13 00:00:00"
1910,12,14,"WW",1910.9953,"1910-12-14 00:00:00"
1910,12,15,"WW",1910.9981,"1910-12-15 00:00:00"
1910,12,16,"WW",1911.0008,"1910-12-16 00:00:00"
1910,12,17,"WW",1911.0035,"1910-12-17 00:00:00"
1910,12,18,"WW",1911.0063,"1910-12-18 00:00:00"
1910,12,19,"WA",1911.009,"1910-12-19 00:00:00"
1910,12,20,"WA",1911.0118,"1910-12-20 00:00:00"
1910,12,21,"WA",1911.0145,"1910-12-21 00:00:00"
1910,12,22,"WA",1911.0172,"1910-12-22 00:00:00"
1910,12,23,"WA",1911.02,"1910-12-23 00:00:00"
1910,12,24,"NWZ",1911.0227,"1910-12-24 00:00:00"
1910,12,25,"NWZ",1911.0255,"1910-12-25 00:00:00"
1910,12,26,"NWZ",1911.0282,"1910-12-26 00:00:00"
1910,12,27,"NWZ",1911.0309,"1910-12-27 00:00:00"
1910,12,28,"NWZ",1911.0337,"1910-12-28 00:00:00"
1910,12,29,"NWA",1911.0364,"1910-12-29 00:00:00"
1910,12,30,"NWA",1911.0392,"1910-12-30 00:00:00"
1910,12,31,"NWA",1911.0419,"1910-12-31 00:00:00"
1911,1,1,"HFZ",1911.043,"1911-1-1 00:00:00"
1911,1,2,"HFZ",1911.0458,"1911-1-2 00:00:00"
1911,1,3,"HFZ",1911.0485,"1911-1-3 00:00:00"
1911,1,4,"HFZ",1911.0513,"1911-1-4 00:00:00"
1911,1,5,"HFZ",1911.054,"1911-1-5 00:00:00"
1911,1,6,"BM",1911.0567,"1911-1-6 00:00:00"
1911,1,7,"BM",1911.0595,"1911-1-7 00:00:00"
1911,1,8,"BM",1911.0622,"1911-1-8 00:00:00"
1911,1,9,"BM",1911.065,"1911-1-9 00:00:00"
1911,1,10,"BM",1911.0677,"1911-1-10 00:00:00"
1911,1,11,"NZ",1911.0704,"1911-1-11 00:00:00"
1911,1,12,"NZ",1911.0732,"1911-1-12 00:00:00"
1911,1,13,"NZ",1911.0759,"1911-1-13 00:00:00"
1911,1,14,"HM",1911.0787,"1911-1-14 00:00:00"
1911,1,15,"HM",1911.0814,"1911-1-15 00:00:00"
1911,1,16,"HM",1911.0841,"1911-1-16 00:00:00"
1911,1,17,"HM",1911.0869,"1911-1-17 00:00:00"
1911,1,18,"HM",1911.0896,"1911-1-18 00:00:00"
1911,1,19,"HM",1911.0924,"1911-1-19 00:00:00"
1911,1,20,"HM",1911.0951,"1911-1-20 00:00:00"
1911,1,21,"HM",1911.0978,"1911-1-21 00:00:00"
1911,1,22,"HM",1911.1006,"1911-1-22 00:00:00"
1911,1,23,"HM",1911.1033,"1911-1-23 00:00:00"
1911,1,24,"HM",1911.1061,"1911-1-24 00:00:00"
1911,1,25,"HM",1911.1088,"1911-1-25 00:00:00"
1911,1,26,"HM",1911.1115,"1911-1-26 00:00:00"
1911,1,27,"HM",1911.1143,"1911-1-27 00:00:00"
1911,1,28,"HM",1911.117,"1911-1-28 00:00:00"
1911,1,29,"HFA",1911.1197,"1911-1-29 00:00:00"
1911,1,30,"HFA",1911.1225,"1911-1-30 00:00:00"
1911,1,31,"HFA",1911.1252,"1911-1-31 00:00:00"
1911,2,1,"HB",1911.1264,"1911-2-1 00:00:00"
1911,2,2,"HB",1911.1291,"1911-2-2 00:00:00"
1911,2,3,"HB",1911.1318,"1911-2-3 00:00:00"
1911,2,4,"HB",1911.1346,"1911-2-4 00:00:00"
1911,2,5,"HB",1911.1373,"1911-2-5 00:00:00"
1911,2,6,"HB",1911.1401,"1911-2-6 00:00:00"
1911,2,7,"HB",1911.1428,"1911-2-7 00:00:00"
1911,2,8,"HB",1911.1455,"1911-2-8 00:00:00"
1911,2,9,"HM",1911.1483,"1911-2-9 00:00:00"
1911,2,10,"HM",1911.151,"1911-2-10 00:00:00"
1911,2,11,"HM",1911.1538,"1911-2-11 00:00:00"
1911,2,12,"HM",1911.1565,"1911-2-12 00:00:00"
1911,2,13,"HM",1911.1592,"1911-2-13 00:00:00"
1911,2,14,"HM",1911.162,"1911-2-14 00:00:00"
1911,2,15,"HM",1911.1647,"1911-2-15 00:00:00"
1911,2,16,"HM",1911.1675,"1911-2-16 00:00:00"
1911,2,17,"WZ",1911.1702,"1911-2-17 00:00:00"
1911,2,18,"WZ",1911.1729,"1911-2-18 00:00:00"
1911,2,19,"WZ",1911.1757,"1911-2-19 00:00:00"
1911,2,20,"WZ",1911.1784,"1911-2-20 00:00:00"
1911,2,21,"WZ",1911.1812,"1911-2-21 00:00:00"
1911,2,22,"WZ",1911.1839,"1911-2-22 00:00:00"
1911,2,23,"WZ",1911.1866,"1911-2-23 00:00:00"
1911,2,24,"WZ",1911.1894,"1911-2-24 00:00:00"
1911,2,25,"WZ",1911.1921,"1911-2-25 00:00:00"
1911,2,26,"WZ",1911.1949,"1911-2-26 00:00:00"
1911,2,27,"WZ",1911.1976,"1911-2-27 00:00:00"
1911,2,28,"WZ",1911.2003,"1911-2-28 00:00:00"
1911,3,1,"WA",1911.2097,"1911-3-1 00:00:00"
1911,3,2,"WA",1911.2124,"1911-3-2 00:00:00"
1911,3,3,"WA",1911.2152,"1911-3-3 00:00:00"
1911,3,4,"WA",1911.2179,"1911-3-4 00:00:00"
1911,3,5,"NEZ",1911.2207,"1911-3-5 00:00:00"
1911,3,6,"NEZ",1911.2234,"1911-3-6 00:00:00"
1911,3,7,"NEZ",1911.2261,"1911-3-7 00:00:00"
1911,3,8,"BM",1911.2289,"1911-3-8 00:00:00"
1911,3,9,"BM",1911.2316,"1911-3-9 00:00:00"
1911,3,10,"BM",1911.2344,"1911-3-10 00:00:00"
1911,3,11,"BM",1911.2371,"1911-3-11 00:00:00"
1911,3,12,"BM",1911.2398,"1911-3-12 00:00:00"
1911,3,13,"TM",1911.2426,"1911-3-13 00:00:00"
1911,3,14,"TM",1911.2453,"1911-3-14 00:00:00"
1911,3,15,"TM",1911.2481,"1911-3-15 00:00:00"
1911,3,16,"TM",1911.2508,"1911-3-16 00:00:00"
1911,3,17,"HNFZ",1911.2535,"1911-3-17 00:00:00"
1911,3,18,"HNFZ",1911.2563,"1911-3-18 00:00:00"
1911,3,19,"HNFZ",1911.259,"1911-3-19 00:00:00"
1911,3,20,"SEA",1911.2618,"1911-3-20 00:00:00"
1911,3,21,"SEA",1911.2645,"1911-3-21 00:00:00"
1911,3,22,"SEA",1911.2672,"1911-3-22 00:00:00"
1911,3,23,"HNFZ",1911.27,"1911-3-23 00:00:00"
1911,3,24,"HNFZ",1911.2727,"1911-3-24 00:00:00"
1911,3,25,"HNFZ",1911.2755,"1911-3-25 00:00:00"
1911,3,26,"HNFZ",1911.2782,"1911-3-26 00:00:00"
1911,3,27,"HNFZ",1911.2809,"1911-3-27 00:00:00"
1911,3,28,"HNFZ",1911.2837,"1911-3-28 00:00:00"
1911,3,29,"HNFZ",1911.2864,"1911-3-29 00:00:00"
1911,3,30,"HNFZ",1911.2892,"1911-3-30 00:00:00"
1911,3,31,"U",1911.2919,"1911-3-31 00:00:00"
1911,4,1,"U",1911.293,"1911-4-1 00:00:00"
1911,4,2,"NZ",1911.2958,"1911-4-2 00:00:00"
1911,4,3,"NZ",1911.2985,"1911-4-3 00:00:00"
1911,4,4,"NZ",1911.3013,"1911-4-4 00:00:00"
1911,4,5,"NZ",1911.304,"1911-4-5 00:00:00"
1911,4,6,"HB",1911.3067,"1911-4-6 00:00:00"
1911,4,7,"HB",1911.3095,"1911-4-7 00:00:00"
1911,4,8,"HB",1911.3122,"1911-4-8 00:00:00"
1911,4,9,"HB",1911.315,"1911-4-9 00:00:00"
1911,4,10,"HB",1911.3177,"1911-4-10 00:00:00"
1911,4,11,"HB",1911.3204,"1911-4-11 00:00:00"
1911,4,12,"HB",1911.3232,"1911-4-12 00:00:00"
1911,4,13,"HB",1911.3259,"1911-4-13 00:00:00"
1911,4,14,"HB",1911.3287,"1911-4-14 00:00:00"
1911,4,15,"SWA",1911.3314,"1911-4-15 00:00:00"
1911,4,16,"SWA",1911.3341,"1911-4-16 00:00:00"
1911,4,17,"SWA",1911.3369,"1911-4-17 00:00:00"
1911,4,18,"SWA",1911.3396,"1911-4-18 00:00:00"
1911,4,19,"SWA",1911.3424,"1911-4-19 00:00:00"
1911,4,20,"BM",1911.3451,"1911-4-20 00:00:00"
1911,4,21,"BM",1911.3478,"1911-4-21 00:00:00"
1911,4,22,"BM",1911.3506,"1911-4-22 00:00:00"
1911,4,23,"BM",1911.3533,"1911-4-23 00:00:00"
1911,4,24,"WZ",1911.3561,"1911-4-24 00:00:00"
1911,4,25,"WZ",1911.3588,"1911-4-25 00:00:00"
1911,4,26,"WZ",1911.3615,"1911-4-26 00:00:00"
1911,4,27,"WZ",1911.3643,"1911-4-27 00:00:00"
1911,4,28,"WZ",1911.367,"1911-4-28 00:00:00"
1911,4,29,"WZ",1911.3697,"1911-4-29 00:00:00"
1911,4,30,"WZ",1911.3725,"1911-4-30 00:00:00"
1911,5,1,"WZ",1911.3764,"1911-5-1 00:00:00"
1911,5,2,"HM",1911.3791,"1911-5-2 00:00:00"
1911,5,3,"HM",1911.3818,"1911-5-3 00:00:00"
1911,5,4,"HM",1911.3846,"1911-5-4 00:00:00"
1911,5,5,"NEZ",1911.3873,"1911-5-5 00:00:00"
1911,5,6,"NEZ",1911.3901,"1911-5-6 00:00:00"
1911,5,7,"NEZ",1911.3928,"1911-5-7 00:00:00"
1911,5,8,"NEZ",1911.3955,"1911-5-8 00:00:00"
1911,5,9,"HFA",1911.3983,"1911-5-9 00:00:00"
1911,5,10,"HFA",1911.401,"1911-5-10 00:00:00"
1911,5,11,"HFA",1911.4038,"1911-5-11 00:00:00"
1911,5,12,"HFA",1911.4065,"1911-5-12 00:00:00"
1911,5,13,"WZ",1911.4092,"1911-5-13 00:00:00"
1911,5,14,"WZ",1911.412,"1911-5-14 00:00:00"
1911,5,15,"WZ",1911.4147,"1911-5-15 00:00:00"
1911,5,16,"WZ",1911.4175,"1911-5-16 00:00:00"
1911,5,17,"NEZ",1911.4202,"1911-5-17 00:00:00"
1911,5,18,"NEZ",1911.4229,"1911-5-18 00:00:00"
1911,5,19,"NEZ",1911.4257,"1911-5-19 00:00:00"
1911,5,20,"NEZ",1911.4284,"1911-5-20 00:00:00"
1911,5,21,"NEZ",1911.4312,"1911-5-21 00:00:00"
1911,5,22,"NEZ",1911.4339,"1911-5-22 00:00:00"
1911,5,23,"NEZ",1911.4366,"1911-5-23 00:00:00"
1911,5,24,"NEA",1911.4394,"1911-5-24 00:00:00"
1911,5,25,"NEA",1911.4421,"1911-5-25 00:00:00"
1911,5,26,"NEA",1911.4449,"1911-5-26 00:00:00"
1911,5,27,"NEA",1911.4476,"1911-5-27 00:00:00"
1911,5,28,"NEA",1911.4503,"1911-5-28 00:00:00"
1911,5,29,"NEA",1911.4531,"1911-5-29 00:00:00"
1911,5,30,"HFA",1911.4558,"1911-5-30 00:00:00"
1911,5,31,"HFA",1911.4586,"1911-5-31 00:00:00"
1911,6,1,"HFA",1911.4597,"1911-6-1 00:00:00"
1911,6,2,"HFA",1911.4624,"1911-6-2 00:00:00"
1911,6,3,"NEA",1911.4652,"1911-6-3 00:00:00"
1911,6,4,"NEA",1911.4679,"1911-6-4 00:00:00"
1911,6,5,"NEA",1911.4707,"1911-6-5 00:00:00"
1911,6,6,NA,1911.4734,"1911-6-6 00:00:00"
1911,6,7,NA,1911.4761,"1911-6-7 00:00:00"
1911,6,8,NA,1911.4789,"1911-6-8 00:00:00"
1911,6,9,"NZ",1911.4816,"1911-6-9 00:00:00"
1911,6,10,"NZ",1911.4844,"1911-6-10 00:00:00"
1911,6,11,"NZ",1911.4871,"1911-6-11 00:00:00"
1911,6,12,"NZ",1911.4898,"1911-6-12 00:00:00"
1911,6,13,"NZ",1911.4926,"1911-6-13 00:00:00"
1911,6,14,"NZ",1911.4953,"1911-6-14 00:00:00"
1911,6,15,"NZ",1911.4981,"1911-6-15 00:00:00"
1911,6,16,"NZ",1911.5008,"1911-6-16 00:00:00"
1911,6,17,"WZ",1911.5035,"1911-6-17 00:00:00"
1911,6,18,"WZ",1911.5063,"1911-6-18 00:00:00"
1911,6,19,"WZ",1911.509,"1911-6-19 00:00:00"
1911,6,20,"WZ",1911.5118,"1911-6-20 00:00:00"
1911,6,21,"WZ",1911.5145,"1911-6-21 00:00:00"
1911,6,22,"WZ",1911.5172,"1911-6-22 00:00:00"
1911,6,23,"TB",1911.52,"1911-6-23 00:00:00"
1911,6,24,"TB",1911.5227,"1911-6-24 00:00:00"
1911,6,25,"TB",1911.5255,"1911-6-25 00:00:00"
1911,6,26,"TB",1911.5282,"1911-6-26 00:00:00"
1911,6,27,"BM",1911.5309,"1911-6-27 00:00:00"
1911,6,28,"BM",1911.5337,"1911-6-28 00:00:00"
1911,6,29,"BM",1911.5364,"1911-6-29 00:00:00"
1911,6,30,"BM",1911.5392,"1911-6-30 00:00:00"
1911,7,1,"BM",1911.543,"1911-7-1 00:00:00"
1911,7,2,"BM",1911.5458,"1911-7-2 00:00:00"
1911,7,3,"BM",1911.5485,"1911-7-3 00:00:00"
1911,7,4,"BM",1911.5513,"1911-7-4 00:00:00"
1911,7,5,"BM",1911.554,"1911-7-5 00:00:00"
1911,7,6,"BM",1911.5567,"1911-7-6 00:00:00"
1911,7,7,"BM",1911.5595,"1911-7-7 00:00:00"
1911,7,8,"HB",1911.5622,"1911-7-8 00:00:00"
1911,7,9,"HB",1911.565,"1911-7-9 00:00:00"
1911,7,10,"HB",1911.5677,"1911-7-10 00:00:00"
1911,7,11,"HB",1911.5704,"1911-7-11 00:00:00"
1911,7,12,"HB",1911.5732,"1911-7-12 00:00:00"
1911,7,13,"HB",1911.5759,"1911-7-13 00:00:00"
1911,7,14,"HB",1911.5787,"1911-7-14 00:00:00"
1911,7,15,"HB",1911.5814,"1911-7-15 00:00:00"
1911,7,16,"NWZ",1911.5841,"1911-7-16 00:00:00"
1911,7,17,"NWZ",1911.5869,"1911-7-17 00:00:00"
1911,7,18,"NWZ",1911.5896,"1911-7-18 00:00:00"
1911,7,19,"HM",1911.5924,"1911-7-19 00:00:00"
1911,7,20,"HM",1911.5951,"1911-7-20 00:00:00"
1911,7,21,"HM",1911.5978,"1911-7-21 00:00:00"
1911,7,22,"BM",1911.6006,"1911-7-22 00:00:00"
1911,7,23,"BM",1911.6033,"1911-7-23 00:00:00"
1911,7,24,"BM",1911.6061,"1911-7-24 00:00:00"
1911,7,25,"HFA",1911.6088,"1911-7-25 00:00:00"
1911,7,26,"HFA",1911.6115,"1911-7-26 00:00:00"
1911,7,27,"HFA",1911.6143,"1911-7-27 00:00:00"
1911,7,28,"HFA",1911.617,"1911-7-28 00:00:00"
1911,7,29,"HFA",1911.6197,"1911-7-29 00:00:00"
1911,7,30,"HFA",1911.6225,"1911-7-30 00:00:00"
1911,7,31,"HFA",1911.6252,"1911-7-31 00:00:00"
1911,8,1,"HFA",1911.6264,"1911-8-1 00:00:00"
1911,8,2,"NEA",1911.6291,"1911-8-2 00:00:00"
1911,8,3,"NEA",1911.6318,"1911-8-3 00:00:00"
1911,8,4,"NEA",1911.6346,"1911-8-4 00:00:00"
1911,8,5,"NEA",1911.6373,"1911-8-5 00:00:00"
1911,8,6,"HM",1911.6401,"1911-8-6 00:00:00"
1911,8,7,"HM",1911.6428,"1911-8-7 00:00:00"
1911,8,8,"HM",1911.6455,"1911-8-8 00:00:00"
1911,8,9,"HM",1911.6483,"1911-8-9 00:00:00"
1911,8,10,"HNFA",1911.651,"1911-8-10 00:00:00"
1911,8,11,"HNFA",1911.6538,"1911-8-11 00:00:00"
1911,8,12,"HNFA",1911.6565,"1911-8-12 00:00:00"
1911,8,13,"HNFA",1911.6592,"1911-8-13 00:00:00"
1911,8,14,"HNA",1911.662,"1911-8-14 00:00:00"
1911,8,15,"HNA",1911.6647,"1911-8-15 00:00:00"
1911,8,16,"HNA",1911.6675,"1911-8-16 00:00:00"
1911,8,17,"HNA",1911.6702,"1911-8-17 00:00:00"
1911,8,18,"HNA",1911.6729,"1911-8-18 00:00:00"
1911,8,19,"HNA",1911.6757,"1911-8-19 00:00:00"
1911,8,20,"TM",1911.6784,"1911-8-20 00:00:00"
1911,8,21,"TM",1911.6812,"1911-8-21 00:00:00"
1911,8,22,"TM",1911.6839,"1911-8-22 00:00:00"
1911,8,23,"TM",1911.6866,"1911-8-23 00:00:00"
1911,8,24,"WA",1911.6894,"1911-8-24 00:00:00"
1911,8,25,"WA",1911.6921,"1911-8-25 00:00:00"
1911,8,26,"WA",1911.6949,"1911-8-26 00:00:00"
1911,8,27,"WA",1911.6976,"1911-8-27 00:00:00"
1911,8,28,"WA",1911.7003,"1911-8-28 00:00:00"
1911,8,29,"WA",1911.7031,"1911-8-29 00:00:00"
1911,8,30,"BM",1911.7058,"1911-8-30 00:00:00"
1911,8,31,"BM",1911.7086,"1911-8-31 00:00:00"
1911,9,1,"BM",1911.7097,"1911-9-1 00:00:00"
1911,9,2,"BM",1911.7124,"1911-9-2 00:00:00"
1911,9,3,"BM",1911.7152,"1911-9-3 00:00:00"
1911,9,4,"NWA",1911.7179,"1911-9-4 00:00:00"
1911,9,5,"NWA",1911.7207,"1911-9-5 00:00:00"
1911,9,6,"NWA",1911.7234,"1911-9-6 00:00:00"
1911,9,7,"NWA",1911.7261,"1911-9-7 00:00:00"
1911,9,8,NA,1911.7289,"1911-9-8 00:00:00"
1911,9,9,NA,1911.7316,"1911-9-9 00:00:00"
1911,9,10,NA,1911.7344,"1911-9-10 00:00:00"
1911,9,11,"HM",1911.7371,"1911-9-11 00:00:00"
1911,9,12,"HM",1911.7398,"1911-9-12 00:00:00"
1911,9,13,"HM",1911.7426,"1911-9-13 00:00:00"
1911,9,14,"U",1911.7453,"1911-9-14 00:00:00"
1911,9,15,"HB",1911.7481,"1911-9-15 00:00:00"
1911,9,16,"HB",1911.7508,"1911-9-16 00:00:00"
1911,9,17,"HB",1911.7535,"1911-9-17 00:00:00"
1911,9,18,"HB",1911.7563,"1911-9-18 00:00:00"
1911,9,19,"U",1911.759,"1911-9-19 00:00:00"
1911,9,20,"TRM",1911.7618,"1911-9-20 00:00:00"
1911,9,21,"TRM",1911.7645,"1911-9-21 00:00:00"
1911,9,22,"TRM",1911.7672,"1911-9-22 00:00:00"
1911,9,23,"NEZ",1911.77,"1911-9-23 00:00:00"
